index,headSize,headWidth,foreheadPosition,foreheadSize,jawsPosition,jawsSize,chinPosition,chinSize,chinPronounced,lowCheek,cheekPosition,cheekSize,earsPosition,earsRotation,earsSize,eyeSize,eyePosition,eyeDepth,eyeRotation,eyeDistance,eyeSquint,noseSize,nosePosition,noseFlatten,nosePronounced,noseWidth,noseBridge,noseCurve,noseInclination,mouthSize,mouthPosition,mouthPronounced,lipsSize
2023-07-17 15:59:56:8521,0.9039503,0.6024784,0.728212,0.6826028,0.2271913,0.5875619,0.5164087,0.7096587,0.2396969,0.7166511,0.7405858,0.5874216,0.06163526,0.3400286,0.2997566,0.4306687,0.4187658,0.9680109,0.2072178,0.5994949,0.5328147,0.5836471,0.1593112,0.2228833,0.6122069,0.1292232,0.1853396,0.7777842,0.02075124,0.6053005,0.1848361,0.8890157,0.9536867
2023-07-17 15:59:57:3531,0.6129482,0.734485,0.03665423,0.1248442,0.5887585,0.06091964,0.591855,0.0528295,0.474055,0.2712315,0.4852785,0.04091144,0.4014818,0.5038893,0.5264168,0.1176459,0.6982338,0.8518758,0.794345,0.206463,0.9985061,0.3470195,0.614247,0.3013515,0.6604005,0.2891489,0.8282115,0.9751009,0.3150533,0.65106,0.7777611,0.5070226,0.6161169
2023-07-17 15:59:57:8532,0.1996496,0.9248977,0.2783014,0.7901876,0.8962582,0.9719658,0.6146929,0.4776915,0.9456121,0.3414276,0.1189102,0.2613601,0.8856971,0.6553319,0.4182119,0.6998527,0.6754507,0.02792823,0.2008219,0.9567726,0.8495601,0.4492536,0.08054829,0.5063558,0.1012868,0.07746553,0.7275283,0.7710607,0.1784381,0.2367845,0.8655514,0.597021,0.741503
2023-07-17 15:59:58:3548,0.3274619,0.1771816,0.836051,0.541856,0.1630861,0.5877383,0.09294319,0.8162342,0.2581996,0.430823,0.2965948,0.5957552,0.6092741,0.2727785,0.7743087,0.8607719,0.5232423,0.4863949,0.8210545,0.2230898,0.04408479,0.6701231,0.8407485,0.5802017,0.9514929,0.9246833,0.9529949,0.6923863,0.3787726,0.8871363,0.9237252,0.5956485,0.5107344
2023-07-17 15:59:58:8538,0.6256816,0.9430099,0.7127784,0.1627836,0.9771699,0.9549553,0.2123145,0.1330267,0.1897894,0.4105753,0.240078,0.1383817,0.6727121,0.8088721,0.6130943,0.6411889,0.7139963,0.1614553,0.7123731,0.06767523,0.3708627,0.3446689,0.9984984,0.5398549,0.4138476,0.3580559,0.1200534,0.05437386,0.787765,0.8924278,0.3812265,0.932011,0.6603239
2023-07-17 15:59:59:3558,0.2121861,0.3623829,0.00356698,0.7234811,0.201148,0.4015139,0.2907364,0.0004509687,0.8867807,0.3989988,0.9136986,0.7399057,0.9913592,0.7257373,0.7638779,0.8890376,0.1034209,0.5042775,0.269259,0.733326,0.2943767,0.6078119,0.4968007,0.5788766,0.08891511,0.49755,0.7225546,0.7413749,0.5829088,0.2677287,0.5842794,0.9236488,0.2664074
2023-07-17 15:59:59:8608,0.4159166,0.4794404,0.2940521,0.6876569,0.6280187,0.3208252,0.1399052,0.7580893,0.4995635,0.907236,0.02954924,0.07735085,0.9230776,0.9344121,0.7162529,0.944718,0.2008653,0.8637899,0.2416995,0.7280082,0.1408771,0.8689247,0.4906927,0.1852843,0.5778202,0.125682,0.8101034,0.4925049,0.610227,0.706057,0.09780121,0.8419336,0.8867599
2023-07-17 16:00:00:3658,0.4154438,0.09784579,0.8036212,0.7999283,0.9492819,0.7035344,0.4587849,0.8511084,0.3284454,0.4288275,0.008409381,0.01142585,0.03862345,0.2085514,0.5684205,0.6455965,0.271324,0.0823245,0.390689,0.8457075,0.9444555,0.2567853,0.4389361,0.05189824,0.9100462,0.8502899,0.2138165,0.321077,0.3540525,0.8684311,0.1383443,0.7902086,0.7578098
2023-07-17 16:00:00:8588,0.1459415,0.2670903,0.6134519,0.750636,0.01540244,0.7222779,0.6807499,0.7129937,0.6942456,0.5953454,0.833717,0.7861335,0.5124591,0.5738972,0.3706879,0.5008312,0.9107831,0.004934669,0.3276879,0.6484767,0.8985368,0.4465203,0.02398765,0.8789513,0.5265221,0.08429909,0.2104372,0.6626358,0.6195655,0.7996761,0.902359,0.2026367,0.269509
2023-07-17 16:00:01:3598,0.4316638,0.4151425,0.3878575,0.6060011,0.6599023,0.7060748,0.2019197,0.5706384,0.6358511,0.371512,0.1764363,0.9917829,0.9161167,0.309679,0.298785,0.5534042,0.4456226,0.1710144,0.7550222,0.2663456,0.1227765,0.3844305,0.607464,0.6658865,0.6023381,0.4610488,0.6056878,0.4344135,0.3737486,0.5692046,0.9475287,0.9747125,0.7217237
2023-07-17 16:00:01:8608,0.3801464,0.004247069,0.1503338,0.8176142,0.8978021,0.7457768,0.8646038,0.8982064,0.3459925,0.3918591,0.4220437,0.2314684,0.7522522,0.1688441,0.2043209,0.6529187,0.7036742,0.3053467,0.7583177,0.741526,0.2093564,0.7937663,0.2585773,0.07781267,0.7989759,0.5697822,0.4875888,0.7897681,0.3767393,0.9263638,0.6555293,0.9435604,0.5460047
2023-07-17 16:00:02:3638,0.5141109,0.7299889,0.8756059,0.1947812,0.02049625,0.5046461,0.3373461,0.3559355,0.516123,0.7499343,0.5141242,0.1035615,0.4650267,0.1175379,0.06543362,0.552618,0.7324405,0.3113994,0.09142172,0.3778659,0.2622789,0.8700607,0.0728265,0.7895321,0.2766077,0.06715405,0.8113152,0.7292303,0.2787867,0.8082479,0.6168771,0.7427568,0.782621
2023-07-17 16:00:02:8648,0.1090834,0.4383308,0.9948323,0.2252901,0.773775,0.1534613,0.4291837,0.1598248,0.2238278,0.09646261,0.2779312,0.7882898,0.533629,0.2565032,0.3204021,0.08096671,0.6993887,0.2658997,0.1465576,0.1724815,0.7810528,0.2976221,0.00381422,0.862487,0.07729459,0.2834291,0.2476525,0.1661316,0.04117846,0.005349278,0.2354137,0.1252607,0.04519618
2023-07-17 16:00:03:3638,0.8639256,0.9021477,0.05415285,0.7474529,0.215427,0.8342842,0.5400359,0.2834089,0.7361979,0.5609279,0.7874854,0.472338,0.7193063,0.8247651,0.9983628,0.8995522,0.5171918,0.7921047,0.3384857,0.7818336,0.6313525,0.4975263,0.07942641,0.1343507,0.8549837,0.7815142,0.6551318,0.04884088,0.899062,0.5048628,0.1063842,0.43411,0.8316567
2023-07-17 16:00:03:8658,0.2383217,0.8662965,0.4620807,0.05362332,0.4634643,0.3219923,0.7470763,0.6527359,0.6882738,0.1794894,0.5393923,0.9995018,0.1885136,0.2468843,0.5268641,0.6793371,0.2179936,0.9335483,0.2702927,0.993992,0.5495053,0.05251539,0.2130822,0.05759335,0.2064792,0.910261,0.7880858,0.9468635,0.8506764,0.4566213,0.2797108,0.520369,0.9465514
2023-07-17 16:00:04:3638,0.1557702,0.4589563,0.5209544,0.5682977,0.5935568,0.9041499,0.5401301,0.07350385,0.8457661,0.2276001,0.2583167,0.08723891,0.7067631,0.3307505,0.9832182,0.808879,0.8059925,0.7709303,0.2376205,0.906633,0.7821443,0.9573523,0.1521062,0.3953918,0.3469786,0.9136095,0.4600155,0.5873842,0.8469644,0.8027601,0.5766063,0.616505,0.2517107
2023-07-17 16:00:04:8648,0.2127669,0.2486225,0.5505714,0.140783,0.6635325,0.9944396,0.3073289,0.8328494,0.06473768,0.04605663,0.4713053,0.3953838,0.1801867,0.106603,0.9769628,0.04379761,0.6168216,0.6810468,0.3382148,0.6195878,0.2253588,0.7625749,0.7051864,0.4689148,0.2030326,0.5119348,0.5341696,0.9917192,0.9976352,0.7806313,0.6469325,0.7028633,0.4353924
2023-07-17 16:00:05:3658,0.3729913,0.8071257,0.7076519,0.8863995,0.4052996,0.7038996,0.7562586,0.2125829,0.005509853,0.01360071,0.1075312,0.531306,0.874205,0.163367,0.9186018,0.9765235,0.3733587,0.3622182,0.698518,0.9981236,0.2839125,0.175792,0.8487406,0.9266459,0.7790037,0.2217966,0.4805943,0.6892879,0.6949668,0.2480308,0.2013087,0.6465912,0.4883887
2023-07-17 16:00:05:8658,0.5665,0.6911479,0.6319383,0.8290529,0.06858397,0.004656434,0.5698275,0.131804,0.5571912,0.5674897,0.08056414,0.8113825,0.773991,0.6280264,0.7435052,0.9941716,0.78684,0.4440338,0.3367586,0.6738167,0.4299076,0.91494,0.568565,0.5055993,0.6998965,0.05871058,0.1898147,0.7561036,0.6682656,0.3454365,0.1795057,0.1056297,0.7015468
2023-07-17 16:00:06:3668,0.6025178,0.9551835,0.6750617,0.1249281,0.08717644,0.4336328,0.8529317,0.1883115,0.6657156,0.6460354,0.9529588,0.3399773,0.4576777,0.1340711,0.4181486,0.445677,0.6523222,0.7257062,0.4832494,0.505577,0.6932209,0.0119164,0.1000522,0.760945,0.08954155,0.02782667,0.5291502,0.7047268,0.1657056,0.7643288,0.5895748,0.02609932,0.04623079
2023-07-17 16:00:06:8678,0.7172433,0.7474915,0.7776173,0.4922032,0.9834421,0.9180132,0.1173881,0.001647711,0.4481332,0.8910114,0.9233567,0.3419321,0.06038344,0.07809711,0.9751183,0.8667582,0.3998742,0.3012213,0.166163,0.4159639,0.7407279,0.7682279,0.8445303,0.661037,0.08864844,0.6134716,0.3487895,0.8074322,0.3550321,0.9296086,0.0379914,0.9832419,0.7072238
2023-07-17 16:00:07:3698,0.2173474,0.5630148,0.8432683,0.08415437,0.3895183,0.5347943,0.7253603,0.6383002,0.98809,0.6163765,0.4099961,0.7001147,0.9143217,0.7381704,0.5344824,0.5160497,0.459466,0.7337153,0.291707,0.9818864,0.5342994,0.6642476,0.8511454,0.9479289,0.08256674,0.6522156,0.9363279,0.6173602,0.1555876,0.4374802,0.7042025,0.5354194,0.5349361
2023-07-17 16:00:07:8768,0.1918576,0.8311279,0.9229287,0.5155457,0.369518,0.6869584,0.3403274,0.5623379,0.4499901,0.8388244,0.4091354,0.07536399,0.1677644,0.03477633,0.4416247,0.2591136,0.5937164,0.7576236,0.57562,0.7882305,0.7659435,0.2277378,0.07019043,0.5717276,0.9178083,0.952493,0.3280427,0.2860469,0.7318177,0.8019054,0.046664,0.4164671,0.7833993
2023-07-17 16:00:08:3703,0.2713086,0.7497271,0.6941605,0.01933491,0.1510783,0.4190719,0.582679,0.28267,0.5666451,0.7585093,0.3766684,0.05836427,0.4381428,0.6868252,0.6335672,0.589067,0.4365892,0.0361191,0.1233568,0.7708002,0.7411197,0.0959878,0.4771577,0.04075968,0.7215889,0.5897833,0.741029,0.03260124,0.9331456,0.7734532,0.7113481,0.4958664,0.2300965
2023-07-17 16:00:08:8723,0.4737499,0.5259555,0.09253061,0.2185344,0.08415008,0.1702452,0.1958663,0.4396226,0.7369736,0.8169624,0.423167,0.02768791,0.2657933,0.5993875,0.2251844,0.9783336,0.1380842,0.1895782,0.2955846,0.06290698,0.9583191,0.0864867,0.1363014,0.122852,0.5870098,0.7873683,0.1070243,0.3646931,0.6861947,0.1202792,0.5863393,0.3902857,0.07422495
2023-07-17 16:00:09:3743,0.6301061,0.9011396,0.1694963,0.8126411,0.5183662,0.339796,0.430979,0.9539456,0.7958699,0.4493392,0.2794802,0.1983665,0.9895431,0.5355512,0.8028243,0.3438403,0.3697594,0.9252551,0.7365499,0.2021198,0.5439652,0.3074568,0.4482824,0.7680873,0.3288712,0.2957026,0.7540721,0.142898,0.2864282,0.1342938,0.7037455,0.1937848,0.2065345
2023-07-17 16:00:09:8753,0.3654121,0.1170354,0.5057865,0.9523776,0.3489111,0.9503598,0.1036808,0.2457831,0.6506541,0.0210669,0.6876367,0.6551058,0.4258401,0.7002083,0.9063662,0.510264,0.1484622,0.2853878,0.1918478,0.1652613,0.4358438,0.5738443,0.8969711,0.3634229,0.06183112,0.1487554,0.65453,0.03901649,0.1867216,0.9136223,0.8970118,0.06752372,0.976925
2023-07-17 16:00:10:3759,0.2861022,0.792302,0.6739014,0.9944646,0.3159614,0.9531826,0.6383322,0.3994766,0.7814542,0.1287241,0.6704702,0.2011285,0.8318623,0.3327597,0.8682808,0.1353819,0.06010759,0.4673411,0.625651,0.210575,0.9031994,0.8698136,0.942214,0.01715994,0.9405411,0.008348942,0.7467984,0.3731828,0.1401352,0.3307442,0.9532834,0.2806101,0.3983802
2023-07-17 16:00:10:8758,0.631934,0.1305628,0.2412381,0.5101953,0.7643012,0.1488642,0.7832979,0.1921057,0.9835479,0.8069577,0.3261282,0.2447078,0.6863608,0.5166253,0.9673786,0.4550347,0.2862256,0.8980092,0.3180308,0.2057605,0.3949396,0.9626322,0.2918426,0.4482041,0.04735041,0.7404323,0.1262947,0.4394234,0.4522149,0.922063,0.6529616,0.6466326,0.6128445
2023-07-17 16:00:11:3983,0.3865854,0.3521574,0.6851881,0.2435132,0.9390287,0.6123145,0.6586301,0.2197382,0.5920767,0.08183944,0.01545441,0.7602154,0.2209927,0.2833442,0.7900438,0.18836,0.3857983,0.8816229,0.6033309,0.8567923,0.4905247,0.3010634,0.3962143,0.612202,0.006870031,0.3900831,0.6557692,0.4768159,0.4455073,0.2758449,0.6411495,0.469469,0.08594644
2023-07-17 16:00:11:8773,0.8327315,0.3529698,0.6277122,0.2587664,0.4825799,0.002909422,0.7530688,0.4979157,0.06304204,0.7271706,0.5097974,0.008114457,0.4617625,0.5170965,0.08562887,0.7936938,0.5871078,0.4335185,0.8291655,0.1518196,0.8820097,0.8485296,0.531112,0.2184315,0.9789783,0.8334591,0.524031,0.444131,0.9908199,0.001467705,0.554159,0.4420128,0.2600217
2023-07-17 16:00:12:3793,0.6221063,0.4627214,0.4519774,0.0684402,0.3544202,0.4859553,0.5520248,0.7052695,0.6638815,0.7041616,0.2617059,0.6827133,0.9220004,0.7411362,0.7208743,0.7798245,0.8345973,0.4711722,0.7747413,0.3185849,0.6872665,0.9066855,0.9048252,0.3484052,0.4504729,0.5399631,0.5771117,0.7686625,0.9525945,0.2910836,0.972592,0.9556409,0.4481396
2023-07-17 16:00:12:8783,0.3881683,0.7543236,0.6409646,0.662635,0.1895615,0.2713805,0.7823793,0.2766479,0.7482233,0.01475513,0.3443925,0.05486155,0.3287002,0.04356182,0.4603415,0.3980247,0.1875376,0.6988273,0.2468876,0.5238901,0.8620007,0.5481762,0.5775639,0.2965195,0.9081361,0.5279586,0.9699787,0.6922798,0.7561297,0.4456131,0.7155557,0.4832998,0.2608108
2023-07-17 16:00:13:3800,0.9971806,0.5860229,0.5909395,0.4220665,0.7123042,0.5163873,0.8067791,0.5150073,0.4463817,0.9101539,0.2863969,0.4948174,0.199417,0.4306764,0.7992899,0.02659142,0.9040012,0.6021873,0.7759726,0.3231445,0.5572528,0.9483669,0.135146,0.8649086,0.8037925,0.8864243,0.2458557,0.06305504,0.04572189,0.5837736,0.9070009,0.7929804,0.3219146
2023-07-17 16:00:13:8810,0.1153209,0.1738235,0.2496756,0.8628787,0.742819,0.3086665,0.6187062,0.7684119,0.8730353,0.9423033,0.02264094,0.4968686,0.3848289,0.2927487,0.808719,0.1482223,0.6953744,0.9286357,0.04501903,0.6166319,0.3480913,0.3712338,0.05218315,0.6616452,0.5033593,0.0063169,0.7386481,0.6969883,0.6321546,0.6308267,0.7241184,0.8177056,0.549231
2023-07-17 16:00:14:3810,0.1326618,0.7223173,0.6958426,0.6373857,0.6615463,0.9258006,0.9818029,0.1841888,0.7414175,0.1568547,0.09550285,0.9628723,0.664093,0.9299613,0.7615501,0.909529,0.03777301,0.3607512,0.786317,0.1129857,0.5426852,0.345869,0.968575,0.6813132,0.101702,0.5479782,0.229888,0.7815416,0.3957883,0.4943947,0.05911529,0.2685447,0.2386272
2023-07-17 16:00:14:8850,0.6437576,0.6409881,0.5807716,0.180365,0.3917424,0.4573148,0.9798524,0.9479915,0.2972834,0.747473,0.89078,0.4398467,0.5867922,0.05469644,0.5373481,0.7338711,0.1629511,0.8208356,0.8453385,0.4578311,0.3215489,0.03770769,0.6504008,0.7969264,0.1547592,0.3890557,0.9842023,0.9957373,0.5857049,0.8319008,0.5943012,0.7904736,0.8426743
2023-07-17 16:00:15:3810,0.4604521,0.7475065,0.6259267,0.7443711,0.6858188,0.1491777,0.2876834,0.6844168,0.2620862,0.6977264,0.826174,0.7648314,0.9882226,0.8656441,0.3781719,0.004919648,0.6468267,0.4998335,0.2064832,0.5155949,0.6800605,0.2567688,0.6258129,0.9827991,0.9193163,0.3071937,0.2681718,0.5573416,0.6623484,0.873386,0.8945735,0.9097737,0.9054104
2023-07-17 16:00:15:8830,0.8993992,0.3339213,0.2300286,0.3793294,0.1371137,0.01174057,0.2211348,0.08919823,0.1410611,0.3489152,0.2006456,0.8458995,0.003253937,0.2941301,0.9527696,0.141124,0.2354838,0.4958336,0.008740306,0.2447579,0.1679677,0.1975675,0.9180129,0.3214348,0.551106,0.9704236,0.1747997,0.08425534,0.8979313,0.8291265,0.1815895,0.4426412,0.9458611
2023-07-17 16:00:16:3856,0.1022313,0.574203,0.5412089,0.4283314,0.4041117,0.458651,0.8531181,0.7441847,0.4335054,0.5183684,0.5260869,0.8111334,0.2321733,0.9670939,0.1754519,0.2850624,0.4777026,0.820822,0.5116047,0.5761505,0.7910277,0.8883885,0.9915916,0.8484044,0.929775,0.1387811,0.9445026,0.1739614,0.1273971,0.8646678,0.9033257,0.4549102,0.9132631
2023-07-17 16:00:16:8865,0.6337743,0.142269,0.209414,0.287818,0.9640579,0.8711841,0.211619,0.4731291,0.5297717,0.008779407,0.3129238,0.8252031,0.2474692,0.04817557,0.8474293,0.2633712,0.07756341,0.3549723,0.1002052,0.7292686,0.7819114,0.4561935,0.2539093,0.9970114,0.8053207,0.6682831,0.03869247,0.5421486,0.7250191,0.4432877,0.4596164,0.1039982,0.9364119
2023-07-17 16:00:17:3865,0.37172,0.432802,0.2879544,0.5680905,0.918046,0.03588176,0.9277261,0.1753621,0.4467979,0.4042298,0.1474315,0.3401578,0.237864,0.3671733,0.062819,0.5832523,0.718263,0.9812014,0.3238038,0.02180851,0.8686298,0.2781498,0.5033197,0.4030082,0.7043049,0.5161932,0.5814059,0.529471,0.0769248,0.6554173,0.2856639,0.8915597,0.9016263
2023-07-17 16:00:17:8865,0.9919932,0.4956121,0.1237862,0.4075865,0.3859056,0.9026381,0.5335101,0.3225413,0.3280551,0.8116335,0.5332828,0.9817909,0.9936651,0.5227923,0.9849313,0.2702975,0.9344829,0.7672962,0.05487263,0.9385124,0.8924651,0.2403247,0.3940484,0.4089491,0.1814746,0.8931197,0.6516021,0.8813323,0.6238797,0.0864023,0.5433169,0.3058537,0.744042
2023-07-17 16:00:18:3895,0.8067203,0.3227883,0.7928747,0.3247783,0.4452942,0.6447287,0.1111312,0.1885382,0.2432241,0.2810504,0.05855596,0.9134669,0.773519,0.434712,0.4427395,0.4267444,0.7634048,0.5908647,0.1286775,0.09635305,0.2092373,0.9734664,0.8606266,0.4464666,0.8311944,0.7313882,0.4336576,0.2945226,0.9964207,0.8100778,0.8174962,0.800553,0.417622
2023-07-17 16:00:18:8895,0.3578468,0.722321,0.5991344,0.7055827,0.5051848,0.8846956,0.8808473,0.1053861,0.3626415,0.6828464,0.9728216,0.8848549,0.6962738,0.5122345,0.2270286,0.9128414,0.5434548,0.3078085,0.09147239,0.5809197,0.7775221,0.6779765,0.9543105,0.7848836,0.9732172,0.5806599,0.4017907,0.2564839,0.1463048,0.9119846,0.7503906,0.9488666,0.8701413
2023-07-17 16:00:19:3911,0.9378257,0.7112701,0.1506925,0.7040657,0.6093034,0.7600325,0.4683505,0.7797743,0.3919484,0.2673619,0.8261571,0.2952579,0.7655983,0.2258461,0.3340977,0.5422398,0.5271371,0.909843,0.4892663,0.3255399,0.2349867,0.3587486,0.6316401,0.568822,0.2279683,0.9210606,0.7430873,0.8996812,0.5618857,0.2010063,0.6037781,0.7840214,0.2408506
2023-07-17 16:00:19:8951,0.1090544,0.446678,0.5009324,0.7285534,0.7685913,0.07351816,0.1573894,0.385599,0.5880199,0.9073364,0.933596,0.9672736,0.4336565,0.9691969,0.06573844,0.07279694,0.8439794,0.6927266,0.2335581,0.1084327,0.3096778,0.5585983,0.2975826,0.7817243,0.3760948,0.9591342,0.376114,0.3352609,0.5631717,0.02234268,0.03067625,0.2989418,0.5363329
2023-07-17 16:00:20:3941,0.8768805,0.1791196,0.14759,0.765202,0.6771064,0.5314559,0.2195176,0.7782625,0.8822186,0.7967532,0.9969288,0.6273385,0.9834481,0.1023651,0.5136982,0.7475815,0.6307682,0.01962852,0.5617213,0.5617184,0.2732682,0.940928,0.7827204,0.2675028,0.1582005,0.4742666,0.01179433,0.1697168,0.6542445,0.8917892,0.8312765,0.5337505,0.0747211
2023-07-17 16:00:20:8947,0.642616,0.08329272,0.13708,0.9956473,0.2780803,0.3777598,0.7827114,0.9162949,0.1498133,0.4524637,0.6506875,0.8868995,0.2769054,0.99119,0.8928642,0.4238587,0.468962,0.5564492,0.9268508,0.9633241,0.4201469,0.7199934,0.658129,0.7889836,0.7521442,0.7350165,0.8092934,0.6695189,0.1581881,0.2883156,0.9947052,0.2180736,0.5915565
2023-07-17 16:00:21:3957,0.8222227,0.1262705,0.1048841,0.996976,0.4220602,0.71417,0.9698472,0.6827164,0.9602411,0.2405738,0.9656587,0.705267,0.5151481,0.9884239,0.04415572,0.7067761,0.6893989,0.5008407,0.4781924,0.7477652,0.2532614,0.8172659,0.09682238,0.05121529,0.4647172,0.8334652,0.6137876,0.005722761,0.9446012,0.3649266,0.02590454,0.875387,0.4792476
2023-07-17 16:00:21:8954,0.0863893,0.3448135,0.2364948,0.3124744,0.4798711,0.747081,0.05394816,0.2506351,0.417085,0.8582414,0.9275382,0.2254366,0.4824379,0.5856159,0.5342837,0.09177768,0.4798736,0.2994381,0.5252462,0.9775052,0.6664525,0.4511874,0.787504,0.1623138,0.9821407,0.4984019,0.8746085,0.8088814,0.001122594,0.2702855,0.5534711,0.1451108,0.733158
2023-07-17 16:00:22:3964,0.1047323,0.7386214,0.0527246,0.4071491,0.9347018,0.5745745,0.1229123,0.7132162,0.8191429,0.6452816,0.2755008,0.2795715,0.8934014,0.8475578,0.9326593,0.4819534,0.6100785,0.838488,0.5332462,0.6834966,0.5148124,0.6508143,0.6448933,0.2450997,0.7201896,0.4440159,0.3455244,0.5230232,0.7400665,0.0976063,0.0628897,0.7213666,0.1211162
2023-07-17 16:00:22:8964,0.9891325,0.9007336,0.1636636,0.2604124,0.2643659,0.9593155,0.1081692,0.00783813,0.4074578,0.1250201,0.2101461,0.4636548,0.2342079,0.1188358,0.3902581,0.9768955,0.125896,0.2073979,0.7780468,0.5501576,0.9990824,0.31015,0.5090289,0.5488586,0.2823638,0.7993585,0.7683315,0.985579,0.2959567,0.9168543,0.40863,0.3221094,0.7004236
2023-07-17 16:00:23:3974,0.2491617,0.4008417,0.04371488,0.2802007,0.3503936,0.2614614,0.2198907,0.6700494,0.991941,0.09790003,0.5430364,0.05355561,0.7744783,0.06630361,0.3953715,0.2523215,0.2173301,0.4715932,0.2613727,0.5618539,0.7960753,0.9120436,0.3641943,0.9005442,0.6731426,0.849164,0.01679838,0.660364,0.04987359,0.7310443,0.08608747,0.4264475,0.268954
2023-07-17 16:00:23:8964,0.1721286,0.103063,0.7791154,0.9836841,0.9833351,0.9353856,0.2050972,0.04903769,0.8358432,0.8383483,0.8017527,0.117833,0.5010917,0.3793462,0.4432355,0.216327,0.9684297,0.8744885,0.1107823,0.08046925,0.9560817,0.4722721,0.2054141,0.1789764,0.3550592,0.3472181,0.2613334,0.4434471,0.6377747,0.1119214,0.8470883,0.222549,0.2255167
2023-07-17 16:00:24:3984,0.6642874,0.1263509,0.6230474,0.02171195,0.8067088,0.4663325,0.08613157,0.0885849,0.7674494,0.07729197,0.2203245,0.4278882,0.5738887,0.3640825,0.8122512,0.8787724,0.3051843,0.1947812,0.00464201,0.6889435,0.04434192,0.3562004,0.3415164,0.987131,0.9952276,0.08780515,0.05816507,0.7693624,0.270223,0.3105945,0.4649937,0.9998051,0.4470397
2023-07-17 16:00:24:8994,0.9411943,0.9357606,0.638715,0.2778371,0.4074141,0.2318443,0.5815973,0.09807241,0.9303149,0.6780226,0.9166168,0.2557446,0.7936674,0.4122695,0.8396072,0.05022764,0.5550701,0.1229215,0.4579045,0.07348394,0.8204794,0.8301758,0.6405795,0.5489683,0.7901767,0.4846068,0.09234798,0.7951816,0.6423435,0.6867273,0.9202983,0.1384723,0.109304
2023-07-17 16:00:25:4024,0.6286038,0.7594362,0.0333612,0.9016339,0.6469905,0.4573967,0.1992533,0.02868867,0.4141989,0.6418557,0.6773431,0.7257193,0.9268664,0.7583491,0.1994449,0.8430719,0.7794763,0.6762999,0.7455871,0.6097469,0.1646962,0.2589874,0.03792739,0.1684,0.679738,0.8772979,0.4508007,0.8973058,0.7709672,0.1018503,0.4666211,0.9614561,0.6041316
2023-07-17 16:00:25:9090,0.356778,0.5543838,0.6180788,0.0332104,0.3806847,0.1272312,0.8148062,0.7496604,0.8010424,0.4101192,0.1569588,0.9255016,0.7432836,0.09207833,0.3061259,0.8607782,0.796983,0.7286466,0.2245668,0.5262042,0.8669612,0.7937872,0.8243303,0.4571552,0.8749231,0.09573209,0.3445351,0.4957152,0.803442,0.9805412,0.7047882,0.3533564,0.4285977
2023-07-17 16:00:26:4130,0.6857909,0.5893272,0.3281038,0.9938158,0.1560072,0.4074368,0.9915357,0.04912424,0.204957,0.9696696,0.9825507,0.9135892,0.757578,0.6831337,0.1698014,0.9361722,0.1097388,0.02556872,0.2808066,0.2853673,0.4036215,0.8748966,0.8039112,0.4737788,0.9340229,0.6997384,0.5605826,0.07991695,0.4200467,0.07217038,0.1601168,0.2564834,0.1967747
2023-07-17 16:00:26:9080,0.5526032,0.9118,0.9583004,0.4483866,0.5843367,0.6903912,0.7928015,0.6237898,0.2092683,0.3185492,0.7862078,0.9308815,0.6434653,0.3891433,0.2707545,0.09101176,0.07262659,0.2332667,0.7355708,0.8130592,0.2433213,0.04569805,0.05410779,0.3011883,0.6534939,0.6509358,0.1159769,0.3177863,0.6764861,0.5230151,0.1898921,0.1792167,0.5533001
2023-07-17 16:00:27:4080,0.6216512,0.3701358,0.07032824,0.3398289,0.379157,0.8526529,0.004404545,0.110442,0.4993446,0.1594447,0.5063723,0.2794014,0.9725862,0.2359929,0.1903093,0.02150595,0.9426199,0.03206027,0.5417987,0.1027329,0.4726219,0.4129334,0.6818391,0.1215326,0.7485236,0.4098732,0.3075388,0.08323979,0.7510107,0.8949282,0.538978,0.4273369,0.05925131
2023-07-17 16:00:27:9130,0.2740508,0.4573759,0.2599521,0.8482004,0.5184806,0.2885787,0.5022407,0.7078503,0.6872184,0.7656257,0.3260321,0.5868136,0.09910011,0.9369292,0.01537633,0.6286103,0.5208548,0.9422398,0.6611227,0.6754625,0.7198761,0.2106138,0.2822176,0.4914064,0.7935733,0.3000848,0.8522708,0.5458611,0.7526861,0.4737248,0.1473342,0.4422289,0.9012977
2023-07-17 16:00:28:4096,0.6095971,0.2686064,0.8124988,0.8419994,0.1992245,0.09214163,0.8832542,0.738795,0.2773449,0.4452721,0.5365939,0.8695443,0.3958209,0.1318998,0.7473128,0.05238926,0.3155935,0.2135513,0.5121723,0.6216658,0.6880851,0.6392847,0.4184183,0.7631539,0.06047976,0.255523,0.5597082,0.6733536,0.2548532,0.6795667,0.7111101,0.7842743,0.9732231
2023-07-17 16:00:28:9106,0.6489977,0.3631772,0.2630777,0.2313823,0.2972912,0.813458,0.7525171,0.2558855,0.9926032,0.0979178,0.1319613,0.869943,0.623032,0.5660047,0.4673731,0.761534,0.01505828,0.9839979,0.351901,0.6075751,0.490058,0.04353893,0.6310002,0.7292778,0.6934862,0.2513044,0.4249217,0.5853345,0.1552935,0.8267376,0.2357537,0.8131486,0.5912974
